Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Sebastián del Oeste,,,,,,,,,,,,,,,,,,,"	14080",24.60254372
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Santa María de los Ángeles,,,,,,,,,,,,,,,,,,,"	14081",11.03397881
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Sayula,,,,,,,,,,,,,,,,,,,"	14082",14.75414981
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tala,,,,,,,,,,,,,,,,,,,"	14083",16.84619939
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Talpa de Allende,,,,,,,,,,,,,,,,,,,"	14084",11.28170598
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tamazula de Gordiano,,,,,,,,,,,,,,,,,,,"	14085",14.45128616
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tapalpa,,,,,,,,,,,,,,,,,,,"	14086",10.43654473
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tecalitlán,,,,,,,,,,,,,,,,,,,"	14087",11.09581602
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tecolotlán,,,,,,,,,,,,,,,,,,,"	14088",12.94055839
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Techaluta de Montenegro,,,,,,,,,,,,,,,,,,,"	14089",18.16338355
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tenamaxtlán,,,,,,,,,,,,,,,,,,,"	14090",21.74048174
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teocaltiche,,,,,,,,,,,,,,,,,,,"	14091",6.241298368
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teocuitatlán de Corona,,,,,,,,,,,,,,,,,,,"	14092",21.81201663
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tepatitlán de Morelos,,,,,,,,,,,,,,,,,,,"	14093",9.149956871
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tequila,,,,,,,,,,,,,,,,,,,"	14094",16.64824855
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teuchitlán,,,,,,,,,,,,,,,,,,,"	14095",12.79955207
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tizapán el Alto,,,,,,,,,,,,,,,,,,,"	14096",20.91518398
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tlajomulco de Zúñiga,,,,,,,,,,,,,,,,,,,"	14097",22.55971295
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Pedro Tlaquepaque,,,,,,,,,,,,,,,,,,,"	14098",17.78529649
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tolimán,,,,,,,,,,,,,,,,,,,"	14099",27.35296761
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tomatlán,,,,,,,,,,,,,,,,,,,"	14100",18.14734012
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonalá,,,,,,,,,,,,,,,,,,,"	14101",18.79437945
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonaya,,,,,,,,,,,,,,,,,,,"	14102",14.75015051
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonila,,,,,,,,,,,,,,,,,,,"	14103",28.51137846
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Totatiche,,,,,,,,,,,,,,,,,,,"	14104",13.19894408
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tototlán,,,,,,,,,,,,,,,,,,,"	14105",9.937910566
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxcacuesco,,,,,,,,,,,,,,,,,,,"	14106",7.274159664
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxcueca,,,,,,,,,,,,,,,,,,,"	14107",19.14103924
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxpan,,,,,,,,,,,,,,,,,,,"	14108",13.98131523
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Unión de San Antonio,,,,,,,,,,,,,,,,,,,"	14109",11.23703702
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Unión de Tula,,,,,,,,,,,,,,,,,,,"	14110",14.17086481
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Valle de Guadalupe,,,,,,,,,,,,,,,,,,,"	14111",3.457106274
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Valle de Juárez,,,,,,,,,,,,,,,,,,,"	14112",12.69289285
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Gabriel,,,,,,,,,,,,,,,,,,,"	14113",10.89793245
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Corona,,,,,,,,,,,,,,,,,,,"	14114",11.77989166
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Guerrero,,,,,,,,,,,,,,,,,,,"	14115",13.63541883
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Hidalgo,,,,,,,,,,,,,,,,,,,"	14116",7.578125938
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Cañadas de Obregón,,,,,,,,,,,,,,,,,,,"	14117",13.18231441
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Yahualica de González Gallo,,,,,,,,,,,,,,,,,,,"	14118",12.81592209
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zacoalco de Torres,,,,,,,,,,,,,,,,,,,"	14119",16.01220123
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapopan,,,,,,,,,,,,,,,,,,,"	14120",13.18369422
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotiltic,,,,,,,,,,,,,,,,,,,"	14121",15.23276401
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotitlán de Vadillo,,,,,,,,,,,,,,,,,,,"	14122",29.46119624
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotlán del Rey,,,,,,,,,,,,,,,,,,,"	14123",12.4572781
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotlanejo,,,,,,,,,,,,,,,,,,,"	14124",15.01423092
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Ignacio Cerro Gordo,,,,,,,,,,,,,,,,,,,"	14125",7.430973217
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	15",NA
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Acambay de Ruíz Castañeda,,,,,,,,,,,,,,,,,,"	15001",32.53884304
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Acolman,,,,,,,,,,,,,,,,,,"	15002",22.77215004
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Aculco,,,,,,,,,,,,,,,,,,"	15003",28.92286687
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya de Alquisiras,,,,,,,,,,,,,,,,,,"	15004",26.17579107
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya de Juárez,,,,,,,,,,,,,,,,,,"	15005",31.04138161
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya del Río,,,,,,,,,,,,,,,,,,"	15006",22.12539203
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amanalco,,,,,,,,,,,,,,,,,,"	15007",27.88246338
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amatepec,,,,,,,,,,,,,,,,,,"	15008",25.18148765
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amecameca,,,,,,,,,,,,,,,,,,"	15009",13.07541442
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Apaxco,,,,,,,,,,,,,,,,,,"	15010",14.08148856
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atenco,,,,,,,,,,,,,,,,,,"	15011",20.57879026
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atizapán,,,,,,,,,,,,,,,,,,"	15012",31.55047149
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atizapán de Zaragoza,,,,,,,,,,,,,,,,,,"	15013",15.01034546
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atlacomulco,,,,,,,,,,,,,,,,,,"	15014",27.95440364
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atlautla,,,,,,,,,,,,,,,,,,"	15015",16.17190368
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Axapusco,,,,,,,,,,,,,,,,,,"	15016",18.19904928
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ayapango,,,,,,,,,,,,,,,,,,"	15017",18.52308382
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Calimaya,,,,,,,,,,,,,,,,,,"	15018",18.6751489
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Capulhuac,,,,,,,,,,,,,,,,,,"	15019",16.71984358
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coacalco de Berriozábal,,,,,,,,,,,,,,,,,,"	15020",14.80570892
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coatepec Harinas,,,,,,,,,,,,,,,,,,"	15021",22.69365432
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Cocotitlán,,,,,,,,,,,,,,,,,,"	15022",18.95800062
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coyotepec,,,,,,,,,,,,,,,,,,"	15023",13.09488456
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Cuautitlán,,,,,,,,,,,,,,,,,,"	15024",13.50803749
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chalco,,,,,,,,,,,,,,,,,,"	15025",26.1936446
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chapa de Mota,,,,,,,,,,,,,,,,,,"	15026",29.03964815
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chapultepec,,,,,,,,,,,,,,,,,,"	15027",16.5935715
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chiautla,,,,,,,,,,,,,,,,,,"	15028",22.33300179
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chicoloapan,,,,,,,,,,,,,,,,,,"	15029",23.44306534
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chiconcuac,,,,,,,,,,,,,,,,,,"	15030",22.47784589
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chimalhuacán,,,,,,,,,,,,,,,,,,"	15031",24.38491579
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Donato Guerra,,,,,,,,,,,,,,,,,,"	15032",38.84157621
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ecatepec de Morelos,,,,,,,,,,,,,,,,,,"	15033",17.7292434
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ecatzingo,,,,,,,,,,,,,,,,,,"	15034",11.14627286
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Huehuetoca,,,,,,,,,,,,,,,,,,"	15035",22.32154863
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Hueypoxtla,,,,,,,,,,,,,,,,,,"	15036",19.15266208
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Huixquilucan,,,,,,,,,,,,,,,,,,"	15037",13.63820451
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Isidro Fabela,,,,,,,,,,,,,,,,,,"	15038",19.63173334
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapaluca,,,,,,,,,,,,,,,,,,"	15039",27.99721945
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapan de la Sal,,,,,,,,,,,,,,,,,,"	15040",19.81773348
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapan del Oro,,,,,,,,,,,,,,,,,,"	15041",17.93368749
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtlahuaca,,,,,,,,,,,,,,,,,,"	15042",22.33092907
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Xalatlaco,,,,,,,,,,,,,,,,,,"	15043",21.0417494
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Jaltenco,,,,,,,,,,,,,,,,,,"	15044",18.01379194
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Jilotepec,,,,,,,,,,,,,,,,,,"	15045",27.62560016
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Jilotzingo,,,,,,,,,,,,,,,,,,"	15046",7.22827123
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Jiquipilco,,,,,,,,,,,,,,,,,,"	15047",24.52369717
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Jocotitlán,,,,,,,,,,,,,,,,,,"	15048",22.78504089
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Joquicingo,,,,,,,,,,,,,,,,,,"	15049",22.63639216
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Juchitepec,,,,,,,,,,,,,,,,,,"	15050",20.19314897
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Lerma,,,,,,,,,,,,,,,,,,"	15051",21.71762943
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Malinalco,,,,,,,,,,,,,,,,,,"	15052",21.74914062
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Melchor Ocampo,,,,,,,,,,,,,,,,,,"	15053",15.52606013
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Metepec,,,,,,,,,,,,,,,,,,"	15054",13.59462488
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Mexicaltzingo,,,,,,,,,,,,,,,,,,"	15055",13.73843857
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Morelos,,,,,,,,,,,,,,,,,,"	15056",30.52025865
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Naucalpan de Juárez,,,,,,,,,,,,,,,,,,"	15057",14.66805588
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Nezahualcóyotl,,,,,,,,,,,,,,,,,,"	15058",17.43106682
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Nextlalpan,,,,,,,,,,,,,,,,,,"	15059",24.66151158
