Year,Series,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,Hombres,Afromexicana o afrodescendiente,"	12064",99.00343643
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,Mujeres,Residentes en otra entidad 5 años atrás,"	12064",99.43695615
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,,,"	12064",100
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,,,"	12064",98.7206823
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,,,"	12064",100
2020,Censo de Población y Vivienda,Guerrero,Tlalchapa,,Hablantes de lengua indigena,"	12064",100
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Total,Discapacidad,"	12065",92.43626062
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Hombres,Afromexicana o afrodescendiente,"	12065",91.996456
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Mujeres,Residentes en otra entidad 5 años atrás,"	12065",92.84158955
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",77.98
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",97.19188768
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",0
2010,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,Hablantes de lengua indigena,"	12065",84.8
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Total,Discapacidad,"	12065",98.71980995
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Hombres,Afromexicana o afrodescendiente,"	12065",98.64755207
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,Mujeres,Residentes en otra entidad 5 años atrás,"	12065",98.78865979
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",97.8470255
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",99.53560372
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,,"	12065",100
2020,Censo de Población y Vivienda,Guerrero,Tlalixtaquilla de Maldonado,,Hablantes de lengua indigena,"	12065",97.70992366
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Total,Discapacidad,"	12066",95.78314002
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Hombres,Afromexicana o afrodescendiente,"	12066",95.73913949
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Mujeres,Residentes en otra entidad 5 años atrás,"	12066",95.82332374
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",94.17
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",95.48772395
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",0
2010,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,Hablantes de lengua indigena,"	12066",97.0260223
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Total,Discapacidad,"	12066",98.59463099
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Hombres,Afromexicana o afrodescendiente,"	12066",98.52490767
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,Mujeres,Residentes en otra entidad 5 años atrás,"	12066",98.65574418
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",97.94063937
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",98.2842725
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,,"	12066",99.24608544
2020,Censo de Población y Vivienda,Guerrero,Tlapa de Comonfort,,Hablantes de lengua indigena,"	12066",98.89196676
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,Total,Discapacidad,"	12067",97.08367778
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,Hombres,Afromexicana o afrodescendiente,"	12067",96.98177677
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,Mujeres,Residentes en otra entidad 5 años atrás,"	12067",97.17921338
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",90
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",97.06691109
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",0
2010,Censo de Población y Vivienda,Guerrero,Tlapehuala,,Hablantes de lengua indigena,"	12067",98.20627803
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,Total,Discapacidad,"	12067",99.18857661
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,Hombres,Afromexicana o afrodescendiente,"	12067",99.0921723
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,Mujeres,Residentes en otra entidad 5 años atrás,"	12067",99.28095872
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",100
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",98.97330595
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,,,"	12067",98.07923169
2020,Censo de Población y Vivienda,Guerrero,Tlapehuala,,Hablantes de lengua indigena,"	12067",100
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Total,Discapacidad,"	12068",96.33443813
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Hombres,Afromexicana o afrodescendiente,"	12068",95.95849263
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Mujeres,Residentes en otra entidad 5 años atrás,"	12068",96.71908677
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",98.65
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",97.26027397
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",0
2010,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,Hablantes de lengua indigena,"	12068",97.27564103
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Total,Discapacidad,"	12068",98.81738069
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Hombres,Afromexicana o afrodescendiente,"	12068",98.62651875
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,Mujeres,Residentes en otra entidad 5 años atrás,"	12068",99.01249807
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",100
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",98.63083164
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,,"	12068",99.71671388
2020,Censo de Población y Vivienda,Guerrero,La Unión de Isidoro Montes de Oca,,Hablantes de lengua indigena,"	12068",99.54545455
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Total,Discapacidad,"	12069",94.01163267
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Hombres,Afromexicana o afrodescendiente,"	12069",94.16431594
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Mujeres,Residentes en otra entidad 5 años atrás,"	12069",93.87911247
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",94.09
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",93.62606232
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",0
2010,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,Hablantes de lengua indigena,"	12069",92
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Total,Discapacidad,"	12069",98.72938405
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Hombres,Afromexicana o afrodescendiente,"	12069",98.62530188
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,Mujeres,Residentes en otra entidad 5 años atrás,"	12069",98.81556684
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",98.62582608
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",98.65671642
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,,"	12069",96.36363636
2020,Censo de Población y Vivienda,Guerrero,Xalpatláhuac,,Hablantes de lengua indigena,"	12069",98.27586207
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Total,Discapacidad,"	12070",97.68777826
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Hombres,Afromexicana o afrodescendiente,"	12070",97.55569307
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Mujeres,Residentes en otra entidad 5 años atrás,"	12070",97.8021978
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",100
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",97.00854701
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",0
2010,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,Hablantes de lengua indigena,"	12070",98.68421053
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Total,Discapacidad,"	12070",98.57524488
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Hombres,Afromexicana o afrodescendiente,"	12070",98.52941176
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,Mujeres,Residentes en otra entidad 5 años atrás,"	12070",98.61684057
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",98.5915493
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",99.15254237
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,,"	12070",99.31506849
2020,Censo de Población y Vivienda,Guerrero,Xochihuehuetlán,,Hablantes de lengua indigena,"	12070",98.98989899
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Total,Discapacidad,"	12071",87.7264299
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Hombres,Afromexicana o afrodescendiente,"	12071",87.7495596
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Mujeres,Residentes en otra entidad 5 años atrás,"	12071",87.70457698
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",87.32
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",82.45436105
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",0
2010,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,Hablantes de lengua indigena,"	12071",82.16216216
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Total,Discapacidad,"	12071",95.90094801
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Hombres,Afromexicana o afrodescendiente,"	12071",95.55429704
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,Mujeres,Residentes en otra entidad 5 años atrás,"	12071",96.21656461
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",95.94456256
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",93.00666032
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,,"	12071",96.35746606
2020,Censo de Población y Vivienda,Guerrero,Xochistlahuaca,,Hablantes de lengua indigena,"	12071",98.10964083
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Total,Discapacidad,"	12072",86.84110371
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Hombres,Afromexicana o afrodescendiente,"	12072",86.94874851
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Mujeres,Residentes en otra entidad 5 años atrás,"	12072",86.74214755
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",85.58
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",89.45868946
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",0
2010,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,Hablantes de lengua indigena,"	12072",88.46153846
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Total,Discapacidad,"	12072",94.66365083
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Hombres,Afromexicana o afrodescendiente,"	12072",94.80855467
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,Mujeres,Residentes en otra entidad 5 años atrás,"	12072",94.5267959
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",94.15440008
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",93.20652174
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,,"	12072",97.26027397
2020,Censo de Población y Vivienda,Guerrero,Zapotitlán Tablas,,Hablantes de lengua indigena,"	12072",94.81481481
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,Total,Discapacidad,"	12073",89.52586684
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,Hombres,Afromexicana o afrodescendiente,"	12073",88.93612499
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,Mujeres,Residentes en otra entidad 5 años atrás,"	12073",90.16772701
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",100
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",93.29268293
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",0
2010,Censo de Población y Vivienda,Guerrero,Zirándaro,,Hablantes de lengua indigena,"	12073",98.32635983
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,Total,Discapacidad,"	12073",91.92966112
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,Hombres,Afromexicana o afrodescendiente,"	12073",91.6251015
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,Mujeres,Residentes en otra entidad 5 años atrás,"	12073",92.23664211
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",94.44444444
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",97.93103448
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,,,"	12073",94
2020,Censo de Población y Vivienda,Guerrero,Zirándaro,,Hablantes de lengua indigena,"	12073",98.28767123
2010,Censo de Población y Vivienda,Guerrero,Zitlala,Total,Discapacidad,"	12074",96.00017718
2010,Censo de Población y Vivienda,Guerrero,Zitlala,Hombres,Afromexicana o afrodescendiente,"	12074",95.94229874
2010,Censo de Población y Vivienda,Guerrero,Zitlala,Mujeres,Residentes en otra entidad 5 años atrás,"	12074",96.05274279
2010,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",94.95
2010,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",94.98327759
2010,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",0
2010,Censo de Población y Vivienda,Guerrero,Zitlala,,Hablantes de lengua indigena,"	12074",97.95918367
2020,Censo de Población y Vivienda,Guerrero,Zitlala,Total,Discapacidad,"	12074",98.75017105
2020,Censo de Población y Vivienda,Guerrero,Zitlala,Hombres,Afromexicana o afrodescendiente,"	12074",98.74301676
2020,Censo de Población y Vivienda,Guerrero,Zitlala,Mujeres,Residentes en otra entidad 5 años atrás,"	12074",98.756198
2020,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",98.76748252
2020,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",98.84348497
2020,Censo de Población y Vivienda,Guerrero,Zitlala,,,"	12074",100
2020,Censo de Población y Vivienda,Guerrero,Zitlala,,Hablantes de lengua indigena,"	12074",98.00569801
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Total,Discapacidad,"	12075",97.35790891
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Hombres,Afromexicana o afrodescendiente,"	12075",97.26870297
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Mujeres,Residentes en otra entidad 5 años atrás,"	12075",97.44376278
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",95.73
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",96.010133
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",0
2010,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,Hablantes de lengua indigena,"	12075",98.72262774
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Total,Discapacidad,"	12075",99.29222581
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Hombres,Afromexicana o afrodescendiente,"	12075",99.24773932
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,Mujeres,Residentes en otra entidad 5 años atrás,"	12075",99.33399202
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",99.21071177
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",99.07346128
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,,"	12075",98.42197545
2020,Censo de Población y Vivienda,Guerrero,Eduardo Neri,,Hablantes de lengua indigena,"	12075",99.04153355
2010,Censo de Población y Vivienda,Guerrero,Acatepec,Total,Discapacidad,"	12076",61.87438965
2010,Censo de Población y Vivienda,Guerrero,Acatepec,Hombres,Afromexicana o afrodescendiente,"	12076",62.25557355
2010,Censo de Población y Vivienda,Guerrero,Acatepec,Mujeres,Residentes en otra entidad 5 años atrás,"	12076",61.50807899
2010,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",62.1
2010,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",57.53739931
2010,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",0
2010,Censo de Población y Vivienda,Guerrero,Acatepec,,Hablantes de lengua indigena,"	12076",78.08219178
2020,Censo de Población y Vivienda,Guerrero,Acatepec,Total,Discapacidad,"	12076",88.80748365
2020,Censo de Población y Vivienda,Guerrero,Acatepec,Hombres,Afromexicana o afrodescendiente,"	12076",88.94797206
2020,Censo de Población y Vivienda,Guerrero,Acatepec,Mujeres,Residentes en otra entidad 5 años atrás,"	12076",88.67449664
2020,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",88.67141163
2020,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",86.12001832
2020,Censo de Población y Vivienda,Guerrero,Acatepec,,,"	12076",92.78996865
2020,Censo de Población y Vivienda,Guerrero,Acatepec,,Hablantes de lengua indigena,"	12076",95.23809524
2010,Censo de Población y Vivienda,Guerrero,Marquelia,Total,Discapacidad,"	12077",97.8818196
2010,Censo de Población y Vivienda,Guerrero,Marquelia,Hombres,Afromexicana o afrodescendiente,"	12077",97.68065636
2010,Censo de Población y Vivienda,Guerrero,Marquelia,Mujeres,Residentes en otra entidad 5 años atrás,"	12077",98.07930607
